,Last_Update,Province_State,Country_Region,Confirmed,Deaths,Confirmed_perday,Deaths_perday
3130,2022-11-30 04:21:07,Rhode Island,US,25119,102,-35650.0,-437.0
3131,2022-11-30 04:21:07,Rhode Island,US,263963,2647,238844.0,2545.0
3132,2022-11-30 04:21:07,Rhode Island,US,29275,2,-234688.0,-2645.0
3133,2022-11-30 04:21:07,Rhode Island,US,40855,261,11580.0,259.0
3134,2022-11-23 04:21:06,South Carolina,US,7384,71,-33471.0,-190.0
3135,2022-11-23 04:21:06,South Carolina,US,49096,447,41712.0,376.0
3136,2022-11-23 04:21:06,South Carolina,US,2359,24,-46737.0,-423.0
3137,2022-11-23 04:21:06,South Carolina,US,66336,1060,63977.0,1036.0
3138,2022-11-23 04:21:06,South Carolina,US,4102,76,-62234.0,-984.0
3139,2022-11-23 04:21:06,South Carolina,US,6519,105,2417.0,29.0
3140,2022-11-23 04:21:06,South Carolina,US,51174,401,44655.0,296.0
3141,2022-11-23 04:21:06,South Carolina,US,63061,464,11887.0,63.0
3142,2022-11-23 04:21:06,South Carolina,US,3389,61,-59672.0,-403.0
3143,2022-11-23 04:21:06,South Carolina,US,132498,994,129109.0,933.0
3144,2022-11-23 04:21:06,South Carolina,US,17362,328,-115136.0,-666.0
3145,2022-11-23 04:21:06,South Carolina,US,11866,157,-5496.0,-171.0
3146,2022-11-23 04:21:06,South Carolina,US,14107,206,2241.0,49.0
3147,2022-11-23 04:21:06,South Carolina,US,10303,166,-3804.0,-40.0
3148,2022-11-23 04:21:06,South Carolina,US,10715,226,412.0,60.0
3149,2022-11-23 04:21:06,South Carolina,US,21323,333,10608.0,107.0
3150,2022-11-23 04:21:06,South Carolina,US,11040,149,-10283.0,-184.0
3151,2022-11-23 04:21:06,South Carolina,US,66822,536,55782.0,387.0
3152,2022-11-23 04:21:06,South Carolina,US,7897,73,-58925.0,-463.0
3153,2022-11-23 04:21:06,South Carolina,US,7141,112,-756.0,39.0
3154,2022-11-23 04:21:06,South Carolina,US,48326,671,41185.0,559.0
3155,2022-11-23 04:21:06,South Carolina,US,18704,237,-29622.0,-434.0
3156,2022-11-23 04:21:06,South Carolina,US,197204,2081,178500.0,1844.0
3157,2022-11-23 04:21:06,South Carolina,US,25500,320,-171704.0,-1761.0
3158,2022-11-23 04:21:06,South Carolina,US,5725,86,-19775.0,-234.0
3159,2022-11-23 04:21:06,South Carolina,US,115464,1238,109739.0,1152.0
3160,2022-11-23 04:21:06,South Carolina,US,6878,96,-108586.0,-1142.0
3161,2022-11-23 04:21:06,South Carolina,US,25905,272,19027.0,176.0
3162,2022-11-23 04:21:06,South Carolina,US,29787,292,3882.0,20.0
3163,2022-11-23 04:21:06,South Carolina,US,21806,308,-7981.0,16.0
3164,2022-11-23 04:21:06,South Carolina,US,4825,98,-16981.0,-210.0
3165,2022-11-23 04:21:06,South Carolina,US,116082,925,111257.0,827.0
3166,2022-11-23 04:21:06,South Carolina,US,10110,168,-105972.0,-757.0
3167,2022-11-23 04:21:06,South Carolina,US,9381,113,-729.0,-55.0
3168,2022-11-23 04:21:06,South Carolina,US,2605,41,-6776.0,-72.0
3169,2022-11-23 04:21:06,South Carolina,US,15509,209,12904.0,168.0
3170,2022-11-23 04:21:06,South Carolina,US,27804,367,12295.0,158.0
3171,2022-11-23 04:21:06,South Carolina,US,28044,433,240.0,66.0
3172,2022-11-23 04:21:06,South Carolina,US,51946,658,23902.0,225.0
3173,2022-11-23 04:21:06,South Carolina,US,151320,992,99374.0,334.0
3174,2022-11-23 04:21:06,South Carolina,US,4389,83,-146931.0,-909.0
3175,2022-11-23 04:21:06,South Carolina,US,110248,1591,105859.0,1508.0
3176,2022-11-23 04:21:06,South Carolina,US,33292,418,-76956.0,-1173.0
3177,2022-11-23 04:21:06,South Carolina,US,0,0,-33292.0,-418.0
3178,2022-11-23 04:21:06,South Carolina,US,9144,159,9144.0,159.0
3179,2022-11-23 04:21:06,South Carolina,US,9781,150,637.0,-9.0
3180,2022-11-23 04:21:06,South Carolina,US,91078,712,81297.0,562.0
3134,2022-11-24 04:21:09,South Carolina,US,7384,71,-83694.0,-641.0
3135,2022-11-24 04:21:09,South Carolina,US,49096,447,41712.0,376.0
3136,2022-11-24 04:21:09,South Carolina,US,2359,24,-46737.0,-423.0
3137,2022-11-24 04:21:09,South Carolina,US,66336,1060,63977.0,1036.0
3138,2022-11-24 04:21:09,South Carolina,US,4102,76,-62234.0,-984.0
3139,2022-11-24 04:21:09,South Carolina,US,6519,105,2417.0,29.0
3140,2022-11-24 04:21:09,South Carolina,US,51174,401,44655.0,296.0
3141,2022-11-24 04:21:09,South Carolina,US,63061,464,11887.0,63.0
3142,2022-11-24 04:21:09,South Carolina,US,3389,61,-59672.0,-403.0
3143,2022-11-24 04:21:09,South Carolina,US,132498,994,129109.0,933.0
3144,2022-11-24 04:21:09,South Carolina,US,17362,328,-115136.0,-666.0
3145,2022-11-24 04:21:09,South Carolina,US,11866,157,-5496.0,-171.0
3146,2022-11-24 04:21:09,South Carolina,US,14107,206,2241.0,49.0
3147,2022-11-24 04:21:09,South Carolina,US,10303,166,-3804.0,-40.0
3148,2022-11-24 04:21:09,South Carolina,US,10715,226,412.0,60.0
3149,2022-11-24 04:21:09,South Carolina,US,21323,333,10608.0,107.0
3150,2022-11-24 04:21:09,South Carolina,US,11040,149,-10283.0,-184.0
3151,2022-11-24 04:21:09,South Carolina,US,66822,536,55782.0,387.0
3152,2022-11-24 04:21:09,South Carolina,US,7897,73,-58925.0,-463.0
3153,2022-11-24 04:21:09,South Carolina,US,7141,112,-756.0,39.0
3154,2022-11-24 04:21:09,South Carolina,US,48326,671,41185.0,559.0
3155,2022-11-24 04:21:09,South Carolina,US,18704,237,-29622.0,-434.0
3156,2022-11-24 04:21:09,South Carolina,US,197204,2081,178500.0,1844.0
3157,2022-11-24 04:21:09,South Carolina,US,25500,320,-171704.0,-1761.0
3158,2022-11-24 04:21:09,South Carolina,US,5725,86,-19775.0,-234.0
3159,2022-11-24 04:21:09,South Carolina,US,115464,1238,109739.0,1152.0
3160,2022-11-24 04:21:09,South Carolina,US,6878,96,-108586.0,-1142.0
3161,2022-11-24 04:21:09,South Carolina,US,25905,272,19027.0,176.0
3162,2022-11-24 04:21:09,South Carolina,US,29787,292,3882.0,20.0
3163,2022-11-24 04:21:09,South Carolina,US,21806,308,-7981.0,16.0
3164,2022-11-24 04:21:09,South Carolina,US,4825,98,-16981.0,-210.0
3165,2022-11-24 04:21:09,South Carolina,US,116082,925,111257.0,827.0
3166,2022-11-24 04:21:09,South Carolina,US,10110,168,-105972.0,-757.0
3167,2022-11-24 04:21:09,South Carolina,US,9381,113,-729.0,-55.0
3168,2022-11-24 04:21:09,South Carolina,US,2605,41,-6776.0,-72.0
3169,2022-11-24 04:21:09,South Carolina,US,15509,209,12904.0,168.0
3170,2022-11-24 04:21:09,South Carolina,US,27804,367,12295.0,158.0
3171,2022-11-24 04:21:09,South Carolina,US,28044,433,240.0,66.0
3172,2022-11-24 04:21:09,South Carolina,US,51946,658,23902.0,225.0
3173,2022-11-24 04:21:09,South Carolina,US,151320,992,99374.0,334.0
3174,2022-11-24 04:21:09,South Carolina,US,4389,83,-146931.0,-909.0
3175,2022-11-24 04:21:09,South Carolina,US,110248,1591,105859.0,1508.0
3176,2022-11-24 04:21:09,South Carolina,US,33292,418,-76956.0,-1173.0
3177,2022-11-24 04:21:09,South Carolina,US,0,0,-33292.0,-418.0
3178,2022-11-24 04:21:09,South Carolina,US,9144,159,9144.0,159.0
3179,2022-11-24 04:21:09,South Carolina,US,9781,150,637.0,-9.0
3180,2022-11-24 04:21:09,South Carolina,US,91078,712,81297.0,562.0
3134,2022-11-25 04:21:06,South Carolina,US,7384,71,-83694.0,-641.0
3135,2022-11-25 04:21:06,South Carolina,US,49096,447,41712.0,376.0
3136,2022-11-25 04:21:06,South Carolina,US,2359,24,-46737.0,-423.0
3137,2022-11-25 04:21:06,South Carolina,US,66336,1060,63977.0,1036.0
3138,2022-11-25 04:21:06,South Carolina,US,4102,76,-62234.0,-984.0
3139,2022-11-25 04:21:06,South Carolina,US,6519,105,2417.0,29.0
3140,2022-11-25 04:21:06,South Carolina,US,51174,401,44655.0,296.0
3141,2022-11-25 04:21:06,South Carolina,US,63061,464,11887.0,63.0
3142,2022-11-25 04:21:06,South Carolina,US,3389,61,-59672.0,-403.0
3143,2022-11-25 04:21:06,South Carolina,US,132498,994,129109.0,933.0
3144,2022-11-25 04:21:06,South Carolina,US,17362,328,-115136.0,-666.0
3145,2022-11-25 04:21:06,South Carolina,US,11866,157,-5496.0,-171.0
3146,2022-11-25 04:21:06,South Carolina,US,14107,206,2241.0,49.0
3147,2022-11-25 04:21:06,South Carolina,US,10303,166,-3804.0,-40.0
3148,2022-11-25 04:21:06,South Carolina,US,10715,226,412.0,60.0
3149,2022-11-25 04:21:06,South Carolina,US,21323,333,10608.0,107.0
3150,2022-11-25 04:21:06,South Carolina,US,11040,149,-10283.0,-184.0
3151,2022-11-25 04:21:06,South Carolina,US,66822,536,55782.0,387.0
3152,2022-11-25 04:21:06,South Carolina,US,7897,73,-58925.0,-463.0
3153,2022-11-25 04:21:06,South Carolina,US,7141,112,-756.0,39.0
3154,2022-11-25 04:21:06,South Carolina,US,48326,671,41185.0,559.0
3155,2022-11-25 04:21:06,South Carolina,US,18704,237,-29622.0,-434.0
3156,2022-11-25 04:21:06,South Carolina,US,197204,2081,178500.0,1844.0
3157,2022-11-25 04:21:06,South Carolina,US,25500,320,-171704.0,-1761.0
3158,2022-11-25 04:21:06,South Carolina,US,5725,86,-19775.0,-234.0
3159,2022-11-25 04:21:06,South Carolina,US,115464,1238,109739.0,1152.0
3160,2022-11-25 04:21:06,South Carolina,US,6878,96,-108586.0,-1142.0
3161,2022-11-25 04:21:06,South Carolina,US,25905,272,19027.0,176.0
3162,2022-11-25 04:21:06,South Carolina,US,29787,292,3882.0,20.0
3163,2022-11-25 04:21:06,South Carolina,US,21806,308,-7981.0,16.0
3164,2022-11-25 04:21:06,South Carolina,US,4825,98,-16981.0,-210.0
3165,2022-11-25 04:21:06,South Carolina,US,116082,925,111257.0,827.0
3166,2022-11-25 04:21:06,South Carolina,US,10110,168,-105972.0,-757.0
3167,2022-11-25 04:21:06,South Carolina,US,9381,113,-729.0,-55.0
3168,2022-11-25 04:21:06,South Carolina,US,2605,41,-6776.0,-72.0
3169,2022-11-25 04:21:06,South Carolina,US,15509,209,12904.0,168.0
3170,2022-11-25 04:21:06,South Carolina,US,27804,367,12295.0,158.0
3171,2022-11-25 04:21:06,South Carolina,US,28044,433,240.0,66.0
3172,2022-11-25 04:21:06,South Carolina,US,51946,658,23902.0,225.0
3173,2022-11-25 04:21:06,South Carolina,US,151320,992,99374.0,334.0
3174,2022-11-25 04:21:06,South Carolina,US,4389,83,-146931.0,-909.0
3175,2022-11-25 04:21:06,South Carolina,US,110248,1591,105859.0,1508.0
3176,2022-11-25 04:21:06,South Carolina,US,33292,418,-76956.0,-1173.0
3177,2022-11-25 04:21:06,South Carolina,US,0,0,-33292.0,-418.0
3178,2022-11-25 04:21:06,South Carolina,US,9144,159,9144.0,159.0
3179,2022-11-25 04:21:06,South Carolina,US,9781,150,637.0,-9.0
3180,2022-11-25 04:21:06,South Carolina,US,91078,712,81297.0,562.0
3134,2022-11-26 04:21:11,South Carolina,US,7384,71,-83694.0,-641.0
3135,2022-11-26 04:21:11,South Carolina,US,49096,447,41712.0,376.0
3136,2022-11-26 04:21:11,South Carolina,US,2359,24,-46737.0,-423.0
3137,2022-11-26 04:21:11,South Carolina,US,66336,1060,63977.0,1036.0
3138,2022-11-26 04:21:11,South Carolina,US,4102,76,-62234.0,-984.0
3139,2022-11-26 04:21:11,South Carolina,US,6519,105,2417.0,29.0
3140,2022-11-26 04:21:11,South Carolina,US,51174,401,44655.0,296.0
3141,2022-11-26 04:21:11,South Carolina,US,63061,464,11887.0,63.0
3142,2022-11-26 04:21:11,South Carolina,US,3389,61,-59672.0,-403.0
3143,2022-11-26 04:21:11,South Carolina,US,132498,994,129109.0,933.0
3144,2022-11-26 04:21:11,South Carolina,US,17362,328,-115136.0,-666.0
3145,2022-11-26 04:21:11,South Carolina,US,11866,157,-5496.0,-171.0
3146,2022-11-26 04:21:11,South Carolina,US,14107,206,2241.0,49.0
3147,2022-11-26 04:21:11,South Carolina,US,10303,166,-3804.0,-40.0
3148,2022-11-26 04:21:11,South Carolina,US,10715,226,412.0,60.0
3149,2022-11-26 04:21:11,South Carolina,US,21323,333,10608.0,107.0
3150,2022-11-26 04:21:11,South Carolina,US,11040,149,-10283.0,-184.0
3151,2022-11-26 04:21:11,South Carolina,US,66822,536,55782.0,387.0
3152,2022-11-26 04:21:11,South Carolina,US,7897,73,-58925.0,-463.0
3153,2022-11-26 04:21:11,South Carolina,US,7141,112,-756.0,39.0
3154,2022-11-26 04:21:11,South Carolina,US,48326,671,41185.0,559.0
3155,2022-11-26 04:21:11,South Carolina,US,18704,237,-29622.0,-434.0
3156,2022-11-26 04:21:11,South Carolina,US,197204,2081,178500.0,1844.0
3157,2022-11-26 04:21:11,South Carolina,US,25500,320,-171704.0,-1761.0
3158,2022-11-26 04:21:11,South Carolina,US,5725,86,-19775.0,-234.0
3159,2022-11-26 04:21:11,South Carolina,US,115464,1238,109739.0,1152.0
3160,2022-11-26 04:21:11,South Carolina,US,6878,96,-108586.0,-1142.0
3161,2022-11-26 04:21:11,South Carolina,US,25905,272,19027.0,176.0
3162,2022-11-26 04:21:11,South Carolina,US,29787,292,3882.0,20.0
3163,2022-11-26 04:21:11,South Carolina,US,21806,308,-7981.0,16.0
3164,2022-11-26 04:21:11,South Carolina,US,4825,98,-16981.0,-210.0
3165,2022-11-26 04:21:11,South Carolina,US,116082,925,111257.0,827.0
3166,2022-11-26 04:21:11,South Carolina,US,10110,168,-105972.0,-757.0
3167,2022-11-26 04:21:11,South Carolina,US,9381,113,-729.0,-55.0
3168,2022-11-26 04:21:11,South Carolina,US,2605,41,-6776.0,-72.0
3169,2022-11-26 04:21:11,South Carolina,US,15509,209,12904.0,168.0
3170,2022-11-26 04:21:11,South Carolina,US,27804,367,12295.0,158.0
3171,2022-11-26 04:21:11,South Carolina,US,28044,433,240.0,66.0
3172,2022-11-26 04:21:11,South Carolina,US,51946,658,23902.0,225.0
3173,2022-11-26 04:21:11,South Carolina,US,151320,992,99374.0,334.0
3174,2022-11-26 04:21:11,South Carolina,US,4389,83,-146931.0,-909.0
3175,2022-11-26 04:21:11,South Carolina,US,110248,1591,105859.0,1508.0
3176,2022-11-26 04:21:11,South Carolina,US,33292,418,-76956.0,-1173.0
3177,2022-11-26 04:21:11,South Carolina,US,0,0,-33292.0,-418.0
3178,2022-11-26 04:21:11,South Carolina,US,9144,159,9144.0,159.0
3179,2022-11-26 04:21:11,South Carolina,US,9781,150,637.0,-9.0
3180,2022-11-26 04:21:11,South Carolina,US,91078,712,81297.0,562.0
3134,2022-11-27 04:21:05,South Carolina,US,7384,71,-83694.0,-641.0
3135,2022-11-27 04:21:05,South Carolina,US,49096,447,41712.0,376.0
3136,2022-11-27 04:21:05,South Carolina,US,2359,24,-46737.0,-423.0
3137,2022-11-27 04:21:05,South Carolina,US,66336,1060,63977.0,1036.0
3138,2022-11-27 04:21:05,South Carolina,US,4102,76,-62234.0,-984.0
3139,2022-11-27 04:21:05,South Carolina,US,6519,105,2417.0,29.0
3140,2022-11-27 04:21:05,South Carolina,US,51174,401,44655.0,296.0
3141,2022-11-27 04:21:05,South Carolina,US,63061,464,11887.0,63.0
3142,2022-11-27 04:21:05,South Carolina,US,3389,61,-59672.0,-403.0
3143,2022-11-27 04:21:05,South Carolina,US,132498,994,129109.0,933.0
3144,2022-11-27 04:21:05,South Carolina,US,17362,328,-115136.0,-666.0
3145,2022-11-27 04:21:05,South Carolina,US,11866,157,-5496.0,-171.0
3146,2022-11-27 04:21:05,South Carolina,US,14107,206,2241.0,49.0
3147,2022-11-27 04:21:05,South Carolina,US,10303,166,-3804.0,-40.0
3148,2022-11-27 04:21:05,South Carolina,US,10715,226,412.0,60.0
3149,2022-11-27 04:21:05,South Carolina,US,21323,333,10608.0,107.0
3150,2022-11-27 04:21:05,South Carolina,US,11040,149,-10283.0,-184.0
3151,2022-11-27 04:21:05,South Carolina,US,66822,536,55782.0,387.0
3152,2022-11-27 04:21:05,South Carolina,US,7897,73,-58925.0,-463.0
3153,2022-11-27 04:21:05,South Carolina,US,7141,112,-756.0,39.0
3154,2022-11-27 04:21:05,South Carolina,US,48326,671,41185.0,559.0
3155,2022-11-27 04:21:05,South Carolina,US,18704,237,-29622.0,-434.0
3156,2022-11-27 04:21:05,South Carolina,US,197204,2081,178500.0,1844.0
3157,2022-11-27 04:21:05,South Carolina,US,25500,320,-171704.0,-1761.0
3158,2022-11-27 04:21:05,South Carolina,US,5725,86,-19775.0,-234.0
3159,2022-11-27 04:21:05,South Carolina,US,115464,1238,109739.0,1152.0
3160,2022-11-27 04:21:05,South Carolina,US,6878,96,-108586.0,-1142.0
3161,2022-11-27 04:21:05,South Carolina,US,25905,272,19027.0,176.0
3162,2022-11-27 04:21:05,South Carolina,US,29787,292,3882.0,20.0
3163,2022-11-27 04:21:05,South Carolina,US,21806,308,-7981.0,16.0
3164,2022-11-27 04:21:05,South Carolina,US,4825,98,-16981.0,-210.0
3165,2022-11-27 04:21:05,South Carolina,US,116082,925,111257.0,827.0
3166,2022-11-27 04:21:05,South Carolina,US,10110,168,-105972.0,-757.0
3167,2022-11-27 04:21:05,South Carolina,US,9381,113,-729.0,-55.0
3168,2022-11-27 04:21:05,South Carolina,US,2605,41,-6776.0,-72.0
3169,2022-11-27 04:21:05,South Carolina,US,15509,209,12904.0,168.0
3170,2022-11-27 04:21:05,South Carolina,US,27804,367,12295.0,158.0
3171,2022-11-27 04:21:05,South Carolina,US,28044,433,240.0,66.0
3172,2022-11-27 04:21:05,South Carolina,US,51946,658,23902.0,225.0
3173,2022-11-27 04:21:05,South Carolina,US,151320,992,99374.0,334.0
3174,2022-11-27 04:21:05,South Carolina,US,4389,83,-146931.0,-909.0
3175,2022-11-27 04:21:05,South Carolina,US,110248,1591,105859.0,1508.0
3176,2022-11-27 04:21:05,South Carolina,US,33292,418,-76956.0,-1173.0
3177,2022-11-27 04:21:05,South Carolina,US,0,0,-33292.0,-418.0
3178,2022-11-27 04:21:05,South Carolina,US,9144,159,9144.0,159.0
3179,2022-11-27 04:21:05,South Carolina,US,9781,150,637.0,-9.0
3180,2022-11-27 04:21:05,South Carolina,US,91078,712,81297.0,562.0
3134,2022-11-28 04:21:02,South Carolina,US,7384,71,-83694.0,-641.0
3135,2022-11-28 04:21:02,South Carolina,US,49096,447,41712.0,376.0
3136,2022-11-28 04:21:02,South Carolina,US,2359,24,-46737.0,-423.0
3137,2022-11-28 04:21:02,South Carolina,US,66336,1060,63977.0,1036.0
3138,2022-11-28 04:21:02,South Carolina,US,4102,76,-62234.0,-984.0
3139,2022-11-28 04:21:02,South Carolina,US,6519,105,2417.0,29.0
3140,2022-11-28 04:21:02,South Carolina,US,51174,401,44655.0,296.0
3141,2022-11-28 04:21:02,South Carolina,US,63061,464,11887.0,63.0
3142,2022-11-28 04:21:02,South Carolina,US,3389,61,-59672.0,-403.0
3143,2022-11-28 04:21:02,South Carolina,US,132498,994,129109.0,933.0
3144,2022-11-28 04:21:02,South Carolina,US,17362,328,-115136.0,-666.0
3145,2022-11-28 04:21:02,South Carolina,US,11866,157,-5496.0,-171.0
3146,2022-11-28 04:21:02,South Carolina,US,14107,206,2241.0,49.0
3147,2022-11-28 04:21:02,South Carolina,US,10303,166,-3804.0,-40.0
3148,2022-11-28 04:21:02,South Carolina,US,10715,226,412.0,60.0
3149,2022-11-28 04:21:02,South Carolina,US,21323,333,10608.0,107.0
3150,2022-11-28 04:21:02,South Carolina,US,11040,149,-10283.0,-184.0
3151,2022-11-28 04:21:02,South Carolina,US,66822,536,55782.0,387.0
3152,2022-11-28 04:21:02,South Carolina,US,7897,73,-58925.0,-463.0
3153,2022-11-28 04:21:02,South Carolina,US,7141,112,-756.0,39.0
3154,2022-11-28 04:21:02,South Carolina,US,48326,671,41185.0,559.0
3155,2022-11-28 04:21:02,South Carolina,US,18704,237,-29622.0,-434.0
3156,2022-11-28 04:21:02,South Carolina,US,197204,2081,178500.0,1844.0
3157,2022-11-28 04:21:02,South Carolina,US,25500,320,-171704.0,-1761.0
3158,2022-11-28 04:21:02,South Carolina,US,5725,86,-19775.0,-234.0
3159,2022-11-28 04:21:02,South Carolina,US,115464,1238,109739.0,1152.0
3160,2022-11-28 04:21:02,South Carolina,US,6878,96,-108586.0,-1142.0
3161,2022-11-28 04:21:02,South Carolina,US,25905,272,19027.0,176.0
3162,2022-11-28 04:21:02,South Carolina,US,29787,292,3882.0,20.0
3163,2022-11-28 04:21:02,South Carolina,US,21806,308,-7981.0,16.0
3164,2022-11-28 04:21:02,South Carolina,US,4825,98,-16981.0,-210.0
3165,2022-11-28 04:21:02,South Carolina,US,116082,925,111257.0,827.0
3166,2022-11-28 04:21:02,South Carolina,US,10110,168,-105972.0,-757.0
3167,2022-11-28 04:21:02,South Carolina,US,9381,113,-729.0,-55.0
3168,2022-11-28 04:21:02,South Carolina,US,2605,41,-6776.0,-72.0
3169,2022-11-28 04:21:02,South Carolina,US,15509,209,12904.0,168.0
3170,2022-11-28 04:21:02,South Carolina,US,27804,367,12295.0,158.0
3171,2022-11-28 04:21:02,South Carolina,US,28044,433,240.0,66.0
3172,2022-11-28 04:21:02,South Carolina,US,51946,658,23902.0,225.0
3173,2022-11-28 04:21:02,South Carolina,US,151320,992,99374.0,334.0
3174,2022-11-28 04:21:02,South Carolina,US,4389,83,-146931.0,-909.0
3175,2022-11-28 04:21:02,South Carolina,US,110248,1591,105859.0,1508.0
3176,2022-11-28 04:21:02,South Carolina,US,33292,418,-76956.0,-1173.0
3177,2022-11-28 04:21:02,South Carolina,US,0,0,-33292.0,-418.0
3178,2022-11-28 04:21:02,South Carolina,US,9144,159,9144.0,159.0
3179,2022-11-28 04:21:02,South Carolina,US,9781,150,637.0,-9.0
3180,2022-11-28 04:21:02,South Carolina,US,91078,712,81297.0,562.0
3134,2022-11-29 04:21:05,South Carolina,US,7384,71,-83694.0,-641.0
3135,2022-11-29 04:21:05,South Carolina,US,49096,447,41712.0,376.0
3136,2022-11-29 04:21:05,South Carolina,US,2359,24,-46737.0,-423.0
3137,2022-11-29 04:21:05,South Carolina,US,66336,1060,63977.0,1036.0
3138,2022-11-29 04:21:05,South Carolina,US,4102,76,-62234.0,-984.0
3139,2022-11-29 04:21:05,South Carolina,US,6519,105,2417.0,29.0
3140,2022-11-29 04:21:05,South Carolina,US,51174,401,44655.0,296.0
3141,2022-11-29 04:21:05,South Carolina,US,63061,464,11887.0,63.0
3142,2022-11-29 04:21:05,South Carolina,US,3389,61,-59672.0,-403.0
3143,2022-11-29 04:21:05,South Carolina,US,132498,994,129109.0,933.0
3144,2022-11-29 04:21:05,South Carolina,US,17362,328,-115136.0,-666.0
3145,2022-11-29 04:21:05,South Carolina,US,11866,157,-5496.0,-171.0
3146,2022-11-29 04:21:05,South Carolina,US,14107,206,2241.0,49.0
3147,2022-11-29 04:21:05,South Carolina,US,10303,166,-3804.0,-40.0
3148,2022-11-29 04:21:05,South Carolina,US,10715,226,412.0,60.0
3149,2022-11-29 04:21:05,South Carolina,US,21323,333,10608.0,107.0
3150,2022-11-29 04:21:05,South Carolina,US,11040,149,-10283.0,-184.0
3151,2022-11-29 04:21:05,South Carolina,US,66822,536,55782.0,387.0
3152,2022-11-29 04:21:05,South Carolina,US,7897,73,-58925.0,-463.0
3153,2022-11-29 04:21:05,South Carolina,US,7141,112,-756.0,39.0
3154,2022-11-29 04:21:05,South Carolina,US,48326,671,41185.0,559.0
3155,2022-11-29 04:21:05,South Carolina,US,18704,237,-29622.0,-434.0
3156,2022-11-29 04:21:05,South Carolina,US,197204,2081,178500.0,1844.0
3157,2022-11-29 04:21:05,South Carolina,US,25500,320,-171704.0,-1761.0
3158,2022-11-29 04:21:05,South Carolina,US,5725,86,-19775.0,-234.0
3159,2022-11-29 04:21:05,South Carolina,US,115464,1238,109739.0,1152.0
3160,2022-11-29 04:21:05,South Carolina,US,6878,96,-108586.0,-1142.0
3161,2022-11-29 04:21:05,South Carolina,US,25905,272,19027.0,176.0
3162,2022-11-29 04:21:05,South Carolina,US,29787,292,3882.0,20.0
3163,2022-11-29 04:21:05,South Carolina,US,21806,308,-7981.0,16.0
3164,2022-11-29 04:21:05,South Carolina,US,4825,98,-16981.0,-210.0
3165,2022-11-29 04:21:05,South Carolina,US,116082,925,111257.0,827.0
3166,2022-11-29 04:21:05,South Carolina,US,10110,168,-105972.0,-757.0
3167,2022-11-29 04:21:05,South Carolina,US,9381,113,-729.0,-55.0
3168,2022-11-29 04:21:05,South Carolina,US,2605,41,-6776.0,-72.0
3169,2022-11-29 04:21:05,South Carolina,US,15509,209,12904.0,168.0
3170,2022-11-29 04:21:05,South Carolina,US,27804,367,12295.0,158.0
3171,2022-11-29 04:21:05,South Carolina,US,28044,433,240.0,66.0
3172,2022-11-29 04:21:05,South Carolina,US,51946,658,23902.0,225.0
3173,2022-11-29 04:21:05,South Carolina,US,151320,992,99374.0,334.0
3174,2022-11-29 04:21:05,South Carolina,US,4389,83,-146931.0,-909.0
3175,2022-11-29 04:21:05,South Carolina,US,110248,1591,105859.0,1508.0
3176,2022-11-29 04:21:05,South Carolina,US,33292,418,-76956.0,-1173.0
3177,2022-11-29 04:21:05,South Carolina,US,0,0,-33292.0,-418.0
3178,2022-11-29 04:21:05,South Carolina,US,9144,159,9144.0,159.0
3179,2022-11-29 04:21:05,South Carolina,US,9781,150,637.0,-9.0
3180,2022-11-29 04:21:05,South Carolina,US,91078,712,81297.0,562.0
3134,2022-11-30 04:21:07,South Carolina,US,7423,71,-83655.0,-641.0
3135,2022-11-30 04:21:07,South Carolina,US,49209,447,41786.0,376.0
3136,2022-11-30 04:21:07,South Carolina,US,2360,24,-46849.0,-423.0
3137,2022-11-30 04:21:07,South Carolina,US,66450,1060,64090.0,1036.0
3138,2022-11-30 04:21:07,South Carolina,US,4106,76,-62344.0,-984.0
3139,2022-11-30 04:21:07,South Carolina,US,6526,105,2420.0,29.0
3140,2022-11-30 04:21:07,South Carolina,US,51273,401,44747.0,296.0
3141,2022-11-30 04:21:07,South Carolina,US,63163,465,11890.0,64.0
3142,2022-11-30 04:21:07,South Carolina,US,3396,61,-59767.0,-404.0
3143,2022-11-30 04:21:07,South Carolina,US,132712,994,129316.0,933.0
3144,2022-11-30 04:21:07,South Carolina,US,17403,328,-115309.0,-666.0
3145,2022-11-30 04:21:07,South Carolina,US,11890,157,-5513.0,-171.0
3146,2022-11-30 04:21:07,South Carolina,US,14123,206,2233.0,49.0
3147,2022-11-30 04:21:07,South Carolina,US,10312,166,-3811.0,-40.0
3148,2022-11-30 04:21:07,South Carolina,US,10726,226,414.0,60.0
3149,2022-11-30 04:21:07,South Carolina,US,21343,334,10617.0,108.0
3150,2022-11-30 04:21:07,South Carolina,US,11063,149,-10280.0,-185.0
3151,2022-11-30 04:21:07,South Carolina,US,66950,537,55887.0,388.0
3152,2022-11-30 04:21:07,South Carolina,US,7916,73,-59034.0,-464.0
3153,2022-11-30 04:21:07,South Carolina,US,7151,112,-765.0,39.0
3154,2022-11-30 04:21:07,South Carolina,US,48372,671,41221.0,559.0
3155,2022-11-30 04:21:07,South Carolina,US,18727,237,-29645.0,-434.0
3156,2022-11-30 04:21:07,South Carolina,US,197554,2081,178827.0,1844.0
3157,2022-11-30 04:21:07,South Carolina,US,25536,320,-172018.0,-1761.0
